order_id,order_value,risk_score,return_probability,risk_tier,expected_return_exposure,priority,recommended_action,risk_reasons
O06756,356.74,49.18,0.4917883334146943,HIGH,14.04,P3,MONITOR,Elevated predicted return probability
O09683,4525.1,26.35,0.2635335554056347,MEDIUM,95.4,P4,NORMAL_PROCESSING,No major risk signal detected
O16602,90773.7,17.54,0.1754033909188629,LOW,1273.76,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O10044,383.86,16.63,0.1663408543030678,LOW,5.11,P4,NORMAL_PROCESSING,No major risk signal detected
O05643,33761.26,2.7,0.0270397819551705,LOW,73.03,P4,NORMAL_PROCESSING,Above-average order value
O04246,4080.29,60.84,0.6084498583486967,VERY_HIGH,198.61,P2,REVIEW,High predicted return probability
O09780,5292.91,27.04,0.2703743892864481,MEDIUM,114.49,P4,NORMAL_PROCESSING,No major risk signal detected
O07988,7130.25,30.9,0.3089796963917289,MEDIUM,176.25,P4,NORMAL_PROCESSING,No major risk signal detected
O08181,2141.04,22.62,0.2262462796153052,MEDIUM,38.75,P4,NORMAL_PROCESSING,No major risk signal detected
O01287,30217.87,6.74,0.0673808869406031,LOW,162.89,P4,NORMAL_PROCESSING,Above-average order value
O05871,24021.44,29.61,0.2961238820753037,MEDIUM,569.07,P4,NORMAL_PROCESSING,No major risk signal detected
O17002,886.56,59.81,0.5980986099207696,HIGH,42.42,P3,MONITOR,Elevated predicted return probability
O08483,3825.96,2.47,0.024663194523971,LOW,7.55,P4,NORMAL_PROCESSING,No major risk signal detected
O05072,6103.02,30.75,0.307548778688395,MEDIUM,150.16,P4,NORMAL_PROCESSING,No major risk signal detected
O06022,37319.07,6.65,0.0665385055370769,LOW,198.65,P4,NORMAL_PROCESSING,Above-average order value
O06911,20243.9,39.43,0.3943345955215341,MEDIUM,638.63,P4,NORMAL_PROCESSING,No major risk signal detected
O04764,7160.49,58.78,0.5878018237005038,HIGH,336.72,P3,MONITOR,Elevated predicted return probability
O17992,20488.82,18.32,0.1832103016100312,LOW,300.3,P4,NORMAL_PROCESSING,No major risk signal detected
O02580,17944.88,25.95,0.2595468992154113,MEDIUM,372.6,P4,NORMAL_PROCESSING,No major risk signal detected
O17991,11769.28,50.59,0.5058580306470882,HIGH,476.29,P3,MONITOR,Elevated predicted return probability
O17962,54073.34,3.36,0.0335954715319237,LOW,145.33,P4,NORMAL_PROCESSING,High-value order
O12136,8332.58,36.89,0.3689431057205012,MEDIUM,245.94,P4,NORMAL_PROCESSING,No major risk signal detected
O16308,10511.81,46.52,0.4651708542424685,HIGH,391.18,P3,MONITOR,Elevated predicted return probability
O18867,630.34,22.23,0.2223137591907196,MEDIUM,11.21,P4,NORMAL_PROCESSING,No major risk signal detected
O09673,2945.34,43.7,0.4369787388425965,HIGH,102.96,P3,MONITOR,Elevated predicted return probability
O04549,9129.3,34.58,0.3457613311094052,MEDIUM,252.52,P4,NORMAL_PROCESSING,No major risk signal detected
O03359,5510.88,34.5,0.3450481018214749,MEDIUM,152.12,P4,NORMAL_PROCESSING,No major risk signal detected
O15822,38990.93,18.67,0.186654845360846,LOW,582.23,P4,NORMAL_PROCESSING,Above-average order value
O00958,12602.74,22.09,0.2208966427827876,MEDIUM,222.71,P4,NORMAL_PROCESSING,No major risk signal detected
O11013,71900.37,22.06,0.2205728536432516,MEDIUM,1268.74,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O17381,5455.85,42.05,0.4205358899916925,HIGH,183.55,P3,MONITOR,Elevated predicted return probability
O01859,2956.18,49.0,0.4899808020664272,HIGH,115.88,P3,MONITOR,Elevated predicted return probability
O03080,58993.14,8.06,0.0806316159668332,LOW,380.54,P4,NORMAL_PROCESSING,High-value order
O09030,1957.65,37.68,0.3768248630222287,MEDIUM,59.02,P4,NORMAL_PROCESSING,No major risk signal detected
O09217,2801.46,38.1,0.3809514314644666,MEDIUM,85.38,P4,NORMAL_PROCESSING,No major risk signal detected
O08748,911.3,56.24,0.5624356714485462,HIGH,41.0,P3,MONITOR,Elevated predicted return probability
O02644,2841.43,59.19,0.5918645031274012,HIGH,134.54,P3,MONITOR,Elevated predicted return probability
O13481,3809.3,26.47,0.2646721398368017,MEDIUM,80.66,P4,NORMAL_PROCESSING,No major risk signal detected
O13120,5551.25,31.16,0.3116274326537592,MEDIUM,138.39,P4,NORMAL_PROCESSING,No major risk signal detected
O07811,14585.75,13.65,0.1364516586410731,LOW,159.22,P4,NORMAL_PROCESSING,No major risk signal detected
O14127,2295.36,45.96,0.4595535916922147,HIGH,84.39,P3,MONITOR,Elevated predicted return probability
O00142,7319.77,33.64,0.3364163116587412,MEDIUM,197.0,P4,NORMAL_PROCESSING,No major risk signal detected
O19661,2804.94,49.49,0.4948920672360675,HIGH,111.05,P3,MONITOR,Elevated predicted return probability
O06417,25446.62,4.53,0.0452999754648284,LOW,92.22,P4,NORMAL_PROCESSING,Above-average order value
O08056,14301.45,32.53,0.3253435198738047,MEDIUM,372.23,P4,NORMAL_PROCESSING,No major risk signal detected
O13029,6963.03,10.1,0.1010379416366678,LOW,56.28,P4,NORMAL_PROCESSING,No major risk signal detected
O02532,65827.92,9.45,0.0945280735442346,LOW,497.81,P4,NORMAL_PROCESSING,High-value order
O14029,2735.77,26.98,0.2697655826414823,MEDIUM,59.04,P4,NORMAL_PROCESSING,No major risk signal detected
O02584,1963.01,13.75,0.1375136932697184,LOW,21.6,P4,NORMAL_PROCESSING,No major risk signal detected
O08130,5976.8,48.36,0.4836419262588307,HIGH,231.25,P3,MONITOR,Elevated predicted return probability
O06218,5240.93,46.95,0.469467143483563,HIGH,196.84,P3,MONITOR,Elevated predicted return probability
O07899,4791.28,30.25,0.3025105904910388,MEDIUM,115.95,P4,NORMAL_PROCESSING,No major risk signal detected
O10095,4274.63,14.51,0.1450505004733664,LOW,49.6,P4,NORMAL_PROCESSING,No major risk signal detected
O04582,2980.25,51.5,0.5150072947363257,HIGH,122.79,P3,MONITOR,Elevated predicted return probability
O15699,1063.19,58.77,0.5876785620475001,HIGH,49.99,P3,MONITOR,Elevated predicted return probability
O02820,56956.99,20.84,0.2083869692271039,MEDIUM,949.53,P4,NORMAL_PROCESSING,High-value order
O18412,1097.78,39.1,0.3910355462241795,MEDIUM,34.34,P4,NORMAL_PROCESSING,No major risk signal detected
O05994,6260.2,49.64,0.4963735723247424,HIGH,248.59,P3,MONITOR,Elevated predicted return probability
O04757,4002.29,42.7,0.4269922420141421,HIGH,136.72,P3,MONITOR,Elevated predicted return probability
O19021,6354.29,49.23,0.4923261358199071,HIGH,250.27,P3,MONITOR,Elevated predicted return probability
O05659,33172.5,14.19,0.1419341655600659,LOW,376.66,P4,NORMAL_PROCESSING,Above-average order value
O04661,8337.76,26.77,0.2677245971446828,MEDIUM,178.58,P4,NORMAL_PROCESSING,No major risk signal detected
O18741,3982.05,57.55,0.5754731234405649,HIGH,183.33,P3,MONITOR,Elevated predicted return probability
O06656,51406.64,7.38,0.073818459989589,LOW,303.58,P4,NORMAL_PROCESSING,High-value order
O09166,7631.53,70.07,0.7006973938881079,VERY_HIGH,427.79,P2,REVIEW,High predicted return probability
O07746,11503.09,20.91,0.2090675163528378,MEDIUM,192.39,P4,NORMAL_PROCESSING,No major risk signal detected
O05637,14005.88,16.97,0.169658611168952,LOW,190.1,P4,NORMAL_PROCESSING,No major risk signal detected
O10488,57367.48,6.23,0.0622619852330391,LOW,285.75,P4,NORMAL_PROCESSING,High-value order
O06324,4092.55,2.32,0.0231529527492836,LOW,7.58,P4,NORMAL_PROCESSING,No major risk signal detected
O01931,30152.48,5.0,0.0499841799675663,LOW,120.57,P4,NORMAL_PROCESSING,Above-average order value
O08123,31269.15,10.25,0.1024503813628594,LOW,256.28,P4,NORMAL_PROCESSING,Above-average order value
O18926,3344.85,30.98,0.3097828121482296,MEDIUM,82.89,P4,NORMAL_PROCESSING,No major risk signal detected
O08416,853.83,16.79,0.1679358269692209,LOW,11.47,P4,NORMAL_PROCESSING,No major risk signal detected
O05736,4097.4,31.22,0.3121769550443703,MEDIUM,102.33,P4,NORMAL_PROCESSING,No major risk signal detected
O06566,13846.21,51.63,0.5162934076753692,HIGH,571.9,P3,MONITOR,Elevated predicted return probability
O09308,3351.05,18.84,0.1884272045486771,LOW,50.51,P4,NORMAL_PROCESSING,No major risk signal detected
O13216,25338.98,14.33,0.1433303000746105,LOW,290.55,P4,NORMAL_PROCESSING,Above-average order value
O14844,6503.17,42.44,0.4244279066558694,HIGH,220.81,P3,MONITOR,Elevated predicted return probability
O19041,2661.32,48.49,0.4849249994856488,HIGH,103.24,P3,MONITOR,Elevated predicted return probability
O04641,1265.71,52.14,0.5213611489122131,HIGH,52.79,P3,MONITOR,Elevated predicted return probability
O01847,2888.86,9.87,0.0987206720340299,LOW,22.82,P4,NORMAL_PROCESSING,No major risk signal detected
O10499,6829.93,21.77,0.2177142457661895,MEDIUM,118.96,P4,NORMAL_PROCESSING,No major risk signal detected
O04526,8585.01,24.42,0.2442193418619643,MEDIUM,167.73,P4,NORMAL_PROCESSING,No major risk signal detected
O06862,7406.74,7.55,0.0754680441486333,LOW,44.72,P4,NORMAL_PROCESSING,No major risk signal detected
O06259,4485.36,16.84,0.1683680286980432,LOW,60.42,P4,NORMAL_PROCESSING,No major risk signal detected
O01705,6994.12,60.07,0.6007158818349237,VERY_HIGH,336.12,P2,REVIEW,High predicted return probability
O14666,1489.1,26.29,0.2628970380541617,MEDIUM,31.32,P4,NORMAL_PROCESSING,No major risk signal detected
O08823,2023.88,53.34,0.5333963166711579,HIGH,86.36,P3,MONITOR,Elevated predicted return probability
O17989,8828.39,53.31,0.5331411975940376,HIGH,376.54,P3,MONITOR,Elevated predicted return probability
O12301,11308.89,7.48,0.0747861944820062,LOW,67.66,P4,NORMAL_PROCESSING,No major risk signal detected
O03962,85955.75,16.91,0.1690764783667984,LOW,1162.65,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O04308,8857.69,40.61,0.4061385614302437,HIGH,287.8,P3,MONITOR,Elevated predicted return probability
O19749,23848.45,23.11,0.2310574880264442,MEDIUM,440.83,P4,NORMAL_PROCESSING,No major risk signal detected
O11727,3335.65,15.2,0.1519560782940402,LOW,40.55,P4,NORMAL_PROCESSING,No major risk signal detected
O11949,4574.51,43.94,0.4393901796691088,HIGH,160.8,P3,MONITOR,Elevated predicted return probability
O01384,4534.07,38.29,0.382880141398354,MEDIUM,138.88,P4,NORMAL_PROCESSING,No major risk signal detected
O08114,9922.4,49.93,0.4993193727737264,HIGH,396.36,P3,MONITOR,Elevated predicted return probability
O09398,14544.86,23.93,0.2392954247032855,MEDIUM,278.44,P4,NORMAL_PROCESSING,No major risk signal detected
O17604,43209.27,9.61,0.0960511126580934,LOW,332.02,P4,NORMAL_PROCESSING,Above-average order value
O03725,3428.82,26.33,0.263280466596312,MEDIUM,72.22,P4,NORMAL_PROCESSING,No major risk signal detected
O11145,7119.17,46.48,0.4648349569988909,HIGH,264.74,P3,MONITOR,Elevated predicted return probability
O04342,1268.2,6.41,0.0641350696765045,LOW,6.51,P4,NORMAL_PROCESSING,No major risk signal detected
O18849,3997.49,43.69,0.4368651021634869,HIGH,139.71,P3,MONITOR,Elevated predicted return probability
O00424,3155.56,27.81,0.2780973224981027,MEDIUM,70.2,P4,NORMAL_PROCESSING,No major risk signal detected
O17282,21030.38,26.12,0.2612161723370327,MEDIUM,439.48,P4,NORMAL_PROCESSING,No major risk signal detected
O12541,8434.04,62.12,0.621155057405059,VERY_HIGH,419.11,P2,REVIEW,High predicted return probability
O18842,34876.45,17.78,0.1777878182786552,LOW,496.05,P4,NORMAL_PROCESSING,Above-average order value
O14706,4167.79,3.12,0.0312072998011097,LOW,10.41,P4,NORMAL_PROCESSING,No major risk signal detected
O16011,2142.21,26.71,0.2670758865747585,MEDIUM,45.77,P4,NORMAL_PROCESSING,No major risk signal detected
O10635,1824.51,3.51,0.0350590447961721,LOW,5.12,P4,NORMAL_PROCESSING,No major risk signal detected
O13344,17963.29,8.15,0.0814682106032409,LOW,117.07,P4,NORMAL_PROCESSING,No major risk signal detected
O07591,2121.78,6.26,0.062581646484748,LOW,10.62,P4,NORMAL_PROCESSING,No major risk signal detected
O13964,41742.98,14.06,0.1406479080695173,LOW,469.69,P4,NORMAL_PROCESSING,Above-average order value
O07265,6398.47,21.3,0.2130167230707617,MEDIUM,109.04,P4,NORMAL_PROCESSING,No major risk signal detected
O16961,11234.78,23.48,0.2348447830961288,MEDIUM,211.07,P4,NORMAL_PROCESSING,No major risk signal detected
O10030,10877.75,51.75,0.5174984856575446,HIGH,450.34,P3,MONITOR,Elevated predicted return probability
O05932,58550.78,11.71,0.1171498942406339,LOW,548.74,P4,NORMAL_PROCESSING,High-value order
O04704,5797.87,32.82,0.3281869752622657,MEDIUM,152.22,P4,NORMAL_PROCESSING,No major risk signal detected
O13748,2728.7,6.29,0.0628637127427414,LOW,13.72,P4,NORMAL_PROCESSING,No major risk signal detected
O05288,1793.36,25.75,0.2575103983192263,MEDIUM,36.94,P4,NORMAL_PROCESSING,No major risk signal detected
O17198,5868.22,58.1,0.581001404629694,HIGH,272.76,P3,MONITOR,Elevated predicted return probability
O01726,25661.85,12.66,0.1266009655485175,LOW,259.91,P4,NORMAL_PROCESSING,Above-average order value
O15480,3428.05,66.72,0.6672094122882036,VERY_HIGH,182.98,P2,REVIEW,High predicted return probability
O01935,51667.62,21.93,0.2193086111791141,MEDIUM,906.49,P4,NORMAL_PROCESSING,High-value order
O16620,18335.57,18.87,0.1886945757721704,LOW,276.79,P4,NORMAL_PROCESSING,No major risk signal detected
O02172,982.62,51.34,0.5134117256066785,HIGH,40.36,P3,MONITOR,Elevated predicted return probability
O07582,2406.81,45.17,0.451691558561799,HIGH,86.97,P3,MONITOR,Elevated predicted return probability
O14067,11123.35,65.13,0.6512703031186692,VERY_HIGH,579.54,P2,REVIEW,High predicted return probability
O05746,53302.03,27.77,0.2776794882456165,MEDIUM,1184.07,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O11306,3478.74,29.51,0.295139895537716,MEDIUM,82.14,P4,NORMAL_PROCESSING,No major risk signal detected
O01386,36824.76,22.36,0.2235529486715555,MEDIUM,658.58,P4,NORMAL_PROCESSING,Above-average order value
O16563,2563.78,40.16,0.4016497482892487,HIGH,82.38,P3,MONITOR,Elevated predicted return probability
O15981,53302.03,43.51,0.435112852395242,HIGH,1855.39,P2,REVIEW,Elevated predicted return probability | High estimated financial exposure | High-value order
O10857,3222.26,60.64,0.6063709751228008,VERY_HIGH,156.31,P2,REVIEW,High predicted return probability
O10959,1250.0,44.99,0.4498757084358248,HIGH,44.99,P3,MONITOR,Elevated predicted return probability
O13122,7487.04,56.2,0.5619613770748302,HIGH,336.59,P3,MONITOR,Elevated predicted return probability
O11325,15630.13,25.38,0.2537743809757001,MEDIUM,317.32,P4,NORMAL_PROCESSING,No major risk signal detected
O13471,16549.55,36.32,0.3632304429337432,MEDIUM,480.9,P4,NORMAL_PROCESSING,No major risk signal detected
O00330,10674.57,15.38,0.1538272277385114,LOW,131.36,P4,NORMAL_PROCESSING,No major risk signal detected
O06777,5570.45,51.51,0.5151362601733023,HIGH,229.56,P3,MONITOR,Elevated predicted return probability
O01718,2086.67,21.66,0.2165950402657618,MEDIUM,36.16,P4,NORMAL_PROCESSING,No major risk signal detected
O00131,911.3,31.99,0.3198683718734928,MEDIUM,23.32,P4,NORMAL_PROCESSING,No major risk signal detected
O18137,7229.11,47.31,0.4730893415296561,HIGH,273.6,P3,MONITOR,Elevated predicted return probability
O02439,78930.44,23.76,0.2376118440745574,MEDIUM,1500.38,P4,NORMAL_PROCESSING,High estimated financial exposure | High-value order
O05165,2563.78,52.83,0.5282893383287908,HIGH,108.35,P3,MONITOR,Elevated predicted return probability
O07685,5566.43,69.51,0.6951109730858349,VERY_HIGH,309.54,P2,REVIEW,High predicted return probability
O18874,3451.9,60.44,0.6043886581211448,VERY_HIGH,166.9,P2,REVIEW,High predicted return probability
O15299,12518.29,15.0,0.1499782959778064,LOW,150.2,P4,NORMAL_PROCESSING,No major risk signal detected
O05019,9325.5,48.6,0.4859878537708045,HIGH,362.57,P3,MONITOR,Elevated predicted return probability
O09281,6535.02,46.95,0.4695396984836822,HIGH,245.48,P3,MONITOR,Elevated predicted return probability
O16292,54020.51,5.59,0.0558787661778587,LOW,241.49,P4,NORMAL_PROCESSING,High-value order
O06454,3890.03,14.03,0.1403494416258561,LOW,43.68,P4,NORMAL_PROCESSING,No major risk signal detected
O16407,2998.82,18.32,0.1831850701345423,LOW,43.95,P4,NORMAL_PROCESSING,No major risk signal detected
O15440,4837.35,43.95,0.4395468106514309,HIGH,170.1,P3,MONITOR,Elevated predicted return probability
O06805,5423.44,20.03,0.2003317866421551,MEDIUM,86.92,P4,NORMAL_PROCESSING,No major risk signal detected
O13109,2801.46,56.85,0.5684951873306319,HIGH,127.41,P3,MONITOR,Elevated predicted return probability
O09922,6315.03,48.08,0.4808122479726736,HIGH,242.91,P3,MONITOR,Elevated predicted return probability
O09098,5222.22,37.46,0.3746357934639743,MEDIUM,156.51,P4,NORMAL_PROCESSING,No major risk signal detected
O00012,3112.89,42.63,0.4263027963087938,HIGH,106.16,P3,MONITOR,Elevated predicted return probability
O15121,45228.72,16.85,0.1684739238004033,LOW,609.59,P4,NORMAL_PROCESSING,Above-average order value
O14009,4776.58,22.34,0.2234416536550736,MEDIUM,85.38,P4,NORMAL_PROCESSING,No major risk signal detected
O13376,6963.03,17.87,0.1786782131004261,LOW,99.53,P4,NORMAL_PROCESSING,No major risk signal detected
O07207,4658.84,30.47,0.304671063903621,MEDIUM,113.55,P4,NORMAL_PROCESSING,No major risk signal detected
O18794,5283.14,25.68,0.2567937453433418,MEDIUM,108.53,P4,NORMAL_PROCESSING,No major risk signal detected
O17453,4871.83,50.27,0.5027324725427664,HIGH,195.94,P3,MONITOR,Elevated predicted return probability
O16243,20424.18,26.34,0.2633986074091311,MEDIUM,430.38,P4,NORMAL_PROCESSING,No major risk signal detected
O04636,2297.68,28.51,0.2850853286191785,MEDIUM,52.4,P4,NORMAL_PROCESSING,No major risk signal detected
O19776,18703.76,11.38,0.1137868902907696,LOW,170.26,P4,NORMAL_PROCESSING,No major risk signal detected
O15869,6066.46,24.01,0.2400877179694175,MEDIUM,116.52,P4,NORMAL_PROCESSING,No major risk signal detected
O16080,10352.78,20.31,0.2030916365407915,MEDIUM,168.21,P4,NORMAL_PROCESSING,No major risk signal detected
O08716,2577.38,26.24,0.2624373547402065,MEDIUM,54.11,P4,NORMAL_PROCESSING,No major risk signal detected
O07497,6342.63,21.09,0.2108518442893063,MEDIUM,106.99,P4,NORMAL_PROCESSING,No major risk signal detected
O06129,28459.65,17.31,0.1731303809814199,LOW,394.18,P4,NORMAL_PROCESSING,Above-average order value
O02653,882.35,67.41,0.6741024021510572,VERY_HIGH,47.58,P2,REVIEW,High predicted return probability
O18142,70120.35,40.78,0.4078309563384379,HIGH,2287.78,P2,REVIEW,Elevated predicted return probability | Very high estimated financial exposure | High-value order
O00030,3982.05,60.64,0.6063681816053428,VERY_HIGH,193.17,P2,REVIEW,High predicted return probability
O19713,4983.42,32.74,0.3273810345860098,MEDIUM,130.52,P4,NORMAL_PROCESSING,No major risk signal detected
O16975,700.63,73.26,0.7325827618645602,VERY_HIGH,41.06,P2,REVIEW,High predicted return probability
O09671,6863.35,31.08,0.3108479909936456,MEDIUM,170.68,P4,NORMAL_PROCESSING,No major risk signal detected
O06414,1653.54,19.88,0.1988372741138722,LOW,26.3,P4,NORMAL_PROCESSING,No major risk signal detected
O12276,5855.82,44.58,0.4458315667863011,HIGH,208.86,P3,MONITOR,Elevated predicted return probability
O16236,2260.65,8.52,0.0851841840074704,LOW,15.41,P4,NORMAL_PROCESSING,No major risk signal detected
O12340,7295.54,23.04,0.2303500243654709,MEDIUM,134.44,P4,NORMAL_PROCESSING,No major risk signal detected
O04782,1570.86,31.28,0.3127555329212665,MEDIUM,39.3,P4,NORMAL_PROCESSING,No major risk signal detected
O15575,3873.88,60.02,0.6002047162232703,VERY_HIGH,186.01,P2,REVIEW,High predicted return probability
O06842,5251.62,52.62,0.5262364116938845,HIGH,221.09,P3,MONITOR,Elevated predicted return probability
O09844,4405.32,60.5,0.6050306943804032,VERY_HIGH,213.23,P2,REVIEW,High predicted return probability
O08342,9379.98,33.08,0.3307545754900517,MEDIUM,248.2,P4,NORMAL_PROCESSING,No major risk signal detected
