order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant
O04007,C0404,P0004,2025-07-03 12:54:00,16877.74,Card,10,Home,
O04016,C0404,P0264,2025-08-21 15:40:00,5481.73,Card,10,Home,
O04015,C0404,P0249,2025-09-13 13:37:00,3979.9,UPI,40,Apparel,L
O04012,C0404,P0104,2025-12-11 09:16:00,9956.99,Wallet,10,Footwear,8
O04009,C0404,P0413,2025-12-16 19:14:00,45289.5,Card,10,Electronics,
O04011,C0404,P0418,2026-03-24 11:17:00,8478.74,UPI,5,Apparel,S
O04013,C0404,P0030,2026-04-02 21:45:00,49376.69,UPI,30,Electronics,
O04019,C0405,P0434,2025-05-09 20:05:00,4863.84,UPI,20,Apparel,M
O04018,C0405,P0088,2025-08-28 14:58:00,2086.5,UPI,30,Grocery,
O04020,C0405,P0491,2025-09-06 13:16:00,19308.15,NetBanking,40,Electronics,
O04023,C0405,P0096,2026-01-16 20:14:00,5644.22,Card,20,Beauty,
O04017,C0405,P0335,2026-02-08 11:01:00,934.18,UPI,20,Footwear,8
O04021,C0405,P0357,2026-05-10 10:22:00,9068.14,Card,0,Apparel,M
O04024,C0405,P0462,2026-05-25 11:18:00,54073.34,Card,5,Electronics,
O04022,C0405,P0183,2026-06-15 14:30:00,8972.79,UPI,0,Apparel,M
O04026,C0405,P0083,2026-06-16 18:08:00,34947.87,Card,5,Electronics,
O04027,C0405,P0331,2026-07-23 12:04:00,54020.51,NetBanking,20,Electronics,
O04025,C0405,P0237,2026-08-04 15:53:00,30217.87,UPI,5,Electronics,
O04035,C0406,P0359,2025-01-02 22:43:00,18713.15,UPI,15,Electronics,
O04030,C0406,P0487,2025-01-22 22:29:00,63285.54,Card,0,Electronics,
O04033,C0406,P0382,2025-02-04 11:49:00,5019.16,NetBanking,30,Beauty,
O04029,C0406,P0357,2025-04-24 16:03:00,7707.92,UPI,15,Apparel,XL
O04028,C0406,P0282,2025-07-21 18:39:00,1511.32,UPI,40,Beauty,
O04031,C0406,P0049,2025-11-21 15:41:00,2182.96,Card,20,Grocery,
O04034,C0406,P0438,2026-02-16 12:22:00,2879.56,Card,5,Grocery,
O04032,C0406,P0124,2026-03-29 17:27:00,3033.61,UPI,15,Footwear,8
O04045,C0407,P0311,2025-10-02 11:48:00,2273.7,Wallet,20,Grocery,
O04042,C0407,P0409,2025-10-03 15:52:00,1844.55,UPI,10,Beauty,
O04041,C0407,P0096,2025-10-06 13:42:00,5996.99,Card,15,Beauty,
O04049,C0407,P0438,2025-10-16 22:28:00,2576.45,Card,15,Grocery,
O04050,C0407,P0456,2025-10-29 13:36:00,20962.72,Wallet,30,Home,
O04038,C0407,P0388,2025-12-29 22:21:00,3064.31,Card,0,Beauty,
O04046,C0407,P0072,2026-01-13 23:43:00,401.46,Card,5,Beauty,
O04043,C0407,P0082,2026-02-04 08:32:00,3692.58,Wallet,40,Home,
O04048,C0407,P0249,2026-02-04 10:37:00,3979.9,UPI,40,Apparel,XL
O04044,C0407,P0072,2026-03-05 14:16:00,295.81,UPI,30,Beauty,
O04040,C0407,P0105,2026-03-10 17:31:00,6448.56,UPI,30,Apparel,XL
O04036,C0407,P0054,2026-05-12 08:21:00,5096.15,UPI,30,Apparel,S
O04039,C0407,P0203,2026-06-23 18:08:00,3373.68,Wallet,10,Grocery,
O04037,C0407,P0064,2026-08-06 13:36:00,93507.6,UPI,0,Electronics,
O04047,C0407,P0168,2026-08-11 09:10:00,1871.88,Card,0,Grocery,
O04051,C0408,P0096,2025-03-07 16:37:00,6349.75,Wallet,10,Beauty,
O04058,C0409,P0174,2025-01-14 19:40:00,48084.35,UPI,5,Electronics,
O04056,C0409,P0121,2025-05-29 13:00:00,17569.86,UPI,20,Home,
O04052,C0409,P0362,2025-06-13 23:40:00,23567.01,Card,0,Home,
O04057,C0409,P0007,2025-07-01 13:05:00,5399.07,Card,30,Footwear,10
O04053,C0409,P0273,2026-02-01 11:46:00,58993.14,UPI,20,Electronics,
O04054,C0409,P0104,2026-03-12 13:22:00,7744.32,Wallet,30,Footwear,11
O04055,C0409,P0416,2026-07-12 08:10:00,6120.76,UPI,15,Apparel,S
O04060,C0410,P0008,2025-01-23 20:22:00,2899.55,NetBanking,10,Grocery,
O04064,C0410,P0242,2025-03-02 08:49:00,1570.86,UPI,5,Footwear,11
O04062,C0410,P0166,2025-06-06 17:21:00,5169.76,Card,5,Apparel,L
O04065,C0410,P0148,2025-09-16 21:17:00,4258.92,UPI,20,Apparel,L
O04059,C0410,P0334,2025-11-29 10:46:00,3986.7,NetBanking,20,Footwear,9
O04067,C0410,P0010,2025-12-27 20:41:00,8867.67,Wallet,5,Apparel,M
O04061,C0410,P0395,2026-02-13 20:21:00,2754.55,NetBanking,5,Grocery,
O04063,C0410,P0212,2026-04-10 11:07:00,14585.75,Wallet,20,Home,
O04066,C0410,P0282,2026-07-01 19:07:00,2015.1,Card,20,Beauty,
O04071,C0411,P0331,2025-02-11 18:54:00,60773.08,Card,10,Electronics,
O04073,C0411,P0259,2025-07-06 20:30:00,2513.48,Card,15,Grocery,
O04074,C0411,P0181,2025-11-07 20:01:00,19565.2,Card,0,Electronics,
O04068,C0411,P0478,2025-11-30 15:42:00,15253.15,Card,15,Home,
O04069,C0411,P0423,2025-12-14 16:18:00,858.31,UPI,0,Footwear,11
O04070,C0411,P0220,2026-03-15 10:52:00,42551.65,UPI,5,Electronics,
O04072,C0411,P0087,2026-03-25 11:04:00,1494.69,Card,30,Home,
O04075,C0411,P0428,2026-05-20 16:47:00,61328.73,UPI,20,Electronics,
O04077,C0412,P0340,2025-01-02 12:41:00,5797.87,Card,5,Home,
O04076,C0412,P0052,2025-02-09 15:59:00,14544.86,UPI,20,Home,
O04081,C0412,P0222,2025-04-16 13:01:00,3933.26,Card,10,Grocery,
O04083,C0412,P0296,2025-06-27 10:39:00,62578.91,Wallet,0,Electronics,
O04078,C0412,P0414,2025-07-29 17:43:00,6939.06,Card,0,Home,
O04080,C0412,P0194,2025-11-23 21:03:00,7229.11,NetBanking,0,Footwear,10
O04079,C0412,P0048,2026-04-14 13:16:00,6475.14,Card,0,Footwear,9
O04082,C0412,P0497,2026-06-21 09:38:00,19145.86,UPI,10,Home,
O04085,C0413,P0230,2025-04-06 22:54:00,2486.23,NetBanking,40,Grocery,
O04088,C0413,P0130,2025-06-03 21:43:00,6918.41,Card,10,Apparel,L
O04091,C0413,P0402,2025-06-27 11:55:00,21571.26,Card,0,Electronics,
O04090,C0413,P0025,2025-08-06 21:35:00,3896.5,Card,30,Apparel,L
O04084,C0413,P0349,2025-10-21 16:53:00,6160.73,Card,30,Apparel,M
O04086,C0413,P0491,2026-01-23 20:44:00,32180.25,UPI,0,Electronics,
O04093,C0413,P0218,2026-02-26 21:52:00,60407.43,UPI,15,Electronics,
O04089,C0413,P0486,2026-06-01 16:05:00,5240.93,Card,30,Apparel,M
O04092,C0413,P0141,2026-06-09 08:24:00,21267.23,NetBanking,0,Electronics,
O04094,C0413,P0324,2026-07-21 22:28:00,8602.11,UPI,15,Home,
O04087,C0413,P0199,2026-07-31 19:24:00,702.74,Card,10,Beauty,
O04101,C0414,P0241,2025-01-07 12:50:00,15318.09,Card,20,Home,
O04100,C0414,P0283,2025-01-19 19:34:00,1374.11,NetBanking,30,Home,
O04107,C0414,P0022,2025-03-09 15:59:00,2955.98,NetBanking,15,Beauty,
O04096,C0414,P0237,2025-04-15 09:39:00,27037.04,Card,15,Electronics,
O04095,C0414,P0324,2025-05-25 11:05:00,8602.11,UPI,15,Home,
O04099,C0414,P0001,2025-05-31 13:15:00,2286.63,UPI,10,Beauty,
O04105,C0414,P0290,2025-08-09 08:47:00,2124.83,UPI,40,Grocery,
O04104,C0414,P0244,2025-08-27 12:00:00,16549.55,UPI,10,Home,
O04097,C0414,P0094,2025-11-17 14:28:00,10729.96,UPI,40,Electronics,
O04102,C0414,P0041,2025-12-03 21:40:00,3924.69,Card,30,Beauty,
O04106,C0414,P0403,2026-02-16 10:39:00,6483.39,Card,0,Beauty,
O04109,C0414,P0178,2026-02-27 10:24:00,4800.34,UPI,30,Home,
O04098,C0414,P0066,2026-03-05 08:42:00,4631.12,Card,15,Apparel,M
O04103,C0414,P0088,2026-04-08 23:50:00,2682.65,UPI,10,Grocery,
O04108,C0414,P0029,2026-07-22 09:03:00,2495.26,UPI,20,Beauty,
O04115,C0415,P0374,2025-03-04 09:20:00,9802.13,Wallet,30,Footwear,7
O04113,C0415,P0212,2025-03-22 10:19:00,16408.97,Card,10,Home,
O04111,C0415,P0042,2025-04-20 16:49:00,2548.29,UPI,0,Apparel,S
O04110,C0415,P0074,2025-06-20 19:54:00,6763.21,UPI,5,Apparel,S
O04112,C0415,P0361,2025-07-04 10:15:00,12424.02,UPI,0,Footwear,8
O04116,C0415,P0310,2025-12-09 21:26:00,2993.54,NetBanking,10,Grocery,
O04114,C0415,P0049,2026-05-24 11:17:00,2728.7,NetBanking,0,Grocery,
O04123,C0416,P0200,2025-07-03 12:47:00,3163.87,UPI,15,Beauty,
O04124,C0416,P0360,2025-09-16 14:28:00,28798.43,Card,40,Electronics,
O04121,C0416,P0137,2025-09-16 14:29:00,4094.21,Card,40,Apparel,S
O04120,C0416,P0248,2025-11-21 10:26:00,16374.14,Card,10,Electronics,
O04119,C0416,P0211,2025-12-11 23:34:00,343.45,UPI,15,Beauty,
O04125,C0416,P0127,2025-12-13 15:51:00,59567.89,UPI,30,Electronics,
O04118,C0416,P0459,2026-02-17 12:17:00,3771.19,UPI,5,Apparel,M
O04126,C0416,P0438,2026-04-01 23:41:00,2424.9,NetBanking,20,Grocery,
O04122,C0416,P0229,2026-05-31 16:53:00,51125.89,Card,20,Electronics,
O04127,C0416,P0083,2026-06-25 16:02:00,33108.51,UPI,10,Electronics,
O04117,C0416,P0053,2026-08-05 23:03:00,7640.54,Card,0,Beauty,
O04137,C0417,P0379,2025-02-21 11:12:00,3562.88,NetBanking,50,Apparel,M
O04131,C0417,P0390,2025-03-12 20:27:00,2383.28,UPI,30,Apparel,XL
O04140,C0417,P0491,2025-04-23 19:10:00,32180.25,UPI,0,Electronics,
O04130,C0417,P0220,2025-06-14 15:14:00,31353.85,NetBanking,30,Electronics,
O04141,C0417,P0187,2025-08-31 13:33:00,20808.96,NetBanking,30,Home,
O04129,C0417,P0073,2025-09-18 09:29:00,4619.03,Wallet,40,Beauty,
O04138,C0417,P0092,2025-12-21 12:05:00,4699.89,Card,40,Beauty,
O04132,C0417,P0045,2026-02-07 12:31:00,7550.66,UPI,20,Apparel,XL
O04128,C0417,P0410,2026-02-14 08:26:00,12806.1,UPI,50,Home,
O04139,C0417,P0180,2026-03-29 13:08:00,1493.98,Card,30,Grocery,
O04134,C0417,P0219,2026-04-30 18:25:00,7306.28,Card,15,Electronics,
O04142,C0417,P0400,2026-05-24 09:40:00,1616.95,Wallet,40,Grocery,
O04136,C0417,P0032,2026-06-13 10:44:00,77360.18,Card,10,Electronics,
O04135,C0417,P0250,2026-07-20 17:37:00,3137.44,Card,15,Grocery,
O04133,C0417,P0341,2026-08-18 21:49:00,1018.73,UPI,15,Beauty,
O04148,C0418,P0088,2025-09-26 08:37:00,2086.5,Card,30,Grocery,
O04144,C0418,P0456,2025-10-02 08:54:00,17968.05,UPI,40,Home,
O04149,C0418,P0333,2025-11-25 13:05:00,2811.4,Card,20,Apparel,S
O04145,C0418,P0096,2026-02-04 21:48:00,3527.64,UPI,50,Beauty,
O04146,C0418,P0307,2026-02-21 20:24:00,3836.69,UPI,30,Apparel,M
O04147,C0418,P0428,2026-03-27 18:05:00,68994.82,UPI,10,Electronics,
O04143,C0418,P0178,2026-06-07 18:50:00,5486.1,Card,20,Home,
O04154,C0419,P0154,2025-01-14 17:47:00,8998.71,Card,10,Apparel,M
O04153,C0419,P0115,2025-04-04 08:56:00,9189.6,UPI,0,Apparel,S
O04155,C0419,P0473,2025-04-18 18:27:00,17963.29,Card,30,Home,
O04152,C0419,P0023,2025-05-22 11:55:00,48836.31,UPI,5,Electronics,
O04150,C0419,P0450,2025-07-08 08:41:00,2873.2,Card,15,Beauty,
O04151,C0419,P0445,2026-01-09 21:42:00,64696.83,NetBanking,20,Electronics,
O04156,C0419,P0154,2026-01-19 13:31:00,8498.78,Card,15,Apparel,S
O04158,C0420,P0193,2025-04-11 20:13:00,4372.53,UPI,20,Beauty,
O04162,C0420,P0043,2025-07-17 20:22:00,22493.22,Card,0,Electronics,
O04160,C0420,P0154,2025-11-21 17:26:00,5999.14,UPI,40,Apparel,XL
O04157,C0420,P0418,2026-01-08 16:44:00,8032.49,UPI,10,Apparel,XL
O04163,C0420,P0259,2026-01-11 21:18:00,2365.62,NetBanking,20,Grocery,
O04161,C0420,P0015,2026-04-13 13:10:00,32999.83,UPI,15,Electronics,
O04159,C0420,P0239,2026-04-17 16:59:00,5094.41,Card,40,Footwear,11
O04166,C0421,P0230,2025-08-16 08:51:00,2071.86,Card,50,Grocery,
O04165,C0421,P0494,2026-01-25 20:44:00,7294.76,Card,30,Home,
O04164,C0421,P0300,2026-03-01 12:37:00,650.69,Card,0,Grocery,
O04168,C0421,P0043,2026-06-09 11:38:00,15745.25,Wallet,30,Electronics,
O04167,C0421,P0012,2026-08-12 16:02:00,687.83,NetBanking,30,Apparel,XL
O04172,C0422,P0342,2025-06-22 23:38:00,3951.02,Card,30,Footwear,10
O04170,C0422,P0343,2025-11-21 22:15:00,52655.36,UPI,5,Electronics,
O04171,C0422,P0104,2026-02-16 21:24:00,5531.66,UPI,50,Footwear,9
O04169,C0422,P0353,2026-05-29 10:31:00,15762.65,Card,15,Electronics,
O04175,C0423,P0215,2025-01-15 10:41:00,34876.45,UPI,0,Electronics,
O04177,C0423,P0397,2025-05-02 18:01:00,4769.91,UPI,10,Electronics,
O04180,C0423,P0385,2025-05-24 21:07:00,58970.57,Card,0,Electronics,
O04176,C0423,P0333,2025-06-23 14:33:00,2108.55,Card,40,Apparel,S
O04181,C0423,P0358,2025-06-28 13:15:00,4012.09,Wallet,30,Apparel,L
O04182,C0423,P0270,2025-07-06 17:43:00,1034.32,Card,30,Apparel,S
O04173,C0423,P0181,2025-09-04 16:29:00,19565.2,Card,0,Electronics,
O04178,C0423,P0067,2025-09-07 21:10:00,3945.37,UPI,40,Beauty,
O04185,C0423,P0450,2025-12-06 23:13:00,2366.16,UPI,30,Beauty,
O04184,C0423,P0374,2026-04-18 14:35:00,8401.82,NetBanking,40,Footwear,11
O04174,C0423,P0055,2026-05-01 10:45:00,6839.65,Card,0,Apparel,S
O04179,C0423,P0480,2026-05-05 08:08:00,2421.34,NetBanking,15,Beauty,
O04183,C0423,P0011,2026-07-13 17:46:00,15185.21,Wallet,20,Electronics,
O04192,C0424,P0245,2025-01-05 15:42:00,2609.06,UPI,40,Beauty,
O04186,C0424,P0113,2025-01-09 12:17:00,8986.86,UPI,20,Footwear,10
O04190,C0424,P0036,2025-01-29 14:31:00,7222.48,Card,0,Beauty,
O04187,C0424,P0043,2025-03-07 11:58:00,13495.93,UPI,40,Electronics,
O04191,C0424,P0438,2025-05-22 13:15:00,2879.56,Card,5,Grocery,
O04194,C0424,P0044,2025-05-24 15:47:00,6204.17,UPI,20,Beauty,
O04195,C0424,P0302,2025-07-22 08:51:00,2054.92,UPI,0,Apparel,M
O04188,C0424,P0084,2025-08-15 11:59:00,16113.39,UPI,0,Home,
O04193,C0424,P0250,2025-10-18 22:55:00,3137.44,Card,15,Grocery,
O04189,C0424,P0243,2026-03-19 12:44:00,7631.53,Card,20,Footwear,11
O04196,C0424,P0424,2026-05-18 13:25:00,10232.61,Card,20,Home,
O04197,C0424,P0037,2026-06-01 09:21:00,1621.89,NetBanking,40,Footwear,10
O04200,C0425,P0140,2025-04-13 09:32:00,736.15,UPI,5,Beauty,
O04198,C0425,P0266,2025-07-10 22:24:00,4386.86,Card,30,Beauty,
O04199,C0425,P0393,2026-02-12 23:02:00,3166.21,UPI,40,Beauty,
O04201,C0425,P0145,2026-04-10 10:03:00,7130.25,NetBanking,20,Apparel,M
O04202,C0426,P0020,2025-10-09 16:33:00,2022.93,UPI,20,Beauty,
O04204,C0426,P0024,2025-10-12 23:35:00,33026.35,UPI,20,Electronics,
O04203,C0426,P0246,2025-10-23 19:24:00,14122.31,UPI,20,Home,
O04207,C0426,P0106,2026-01-15 14:56:00,4160.58,Card,15,Apparel,L
O04209,C0426,P0203,2026-03-08 11:16:00,3373.68,UPI,10,Grocery,
O04206,C0426,P0148,2026-04-11 22:58:00,5057.47,Card,5,Apparel,S
O04205,C0426,P0456,2026-05-16 23:00:00,20962.72,UPI,30,Home,
O04208,C0426,P0448,2026-08-04 17:21:00,3183.71,UPI,30,Apparel,L
O04211,C0427,P0120,2025-01-14 15:00:00,77997.74,UPI,10,Electronics,
O04213,C0427,P0184,2025-02-25 22:07:00,2529.52,Card,30,Apparel,S
O04212,C0427,P0454,2025-12-25 09:01:00,311.05,Wallet,50,Grocery,
O04210,C0427,P0217,2026-04-03 16:15:00,1494.47,Card,50,Home,
O04226,C0428,P0024,2025-02-28 20:47:00,41282.94,UPI,0,Electronics,
O04223,C0428,P0180,2025-03-28 13:03:00,1920.83,UPI,10,Grocery,
O04221,C0428,P0401,2025-03-29 14:52:00,25875.65,NetBanking,15,Electronics,
O04219,C0428,P0232,2025-04-11 10:12:00,3048.38,UPI,0,Apparel,M
O04216,C0428,P0333,2025-05-10 23:49:00,2811.4,UPI,20,Apparel,XL
O04215,C0428,P0442,2025-06-03 17:11:00,21732.54,UPI,20,Electronics,
O04217,C0428,P0290,2025-07-27 22:24:00,2833.11,UPI,20,Grocery,
O04218,C0428,P0399,2025-09-18 10:09:00,998.03,Card,5,Footwear,10
O04224,C0428,P0119,2025-12-07 16:34:00,1582.88,Card,20,Grocery,
O04222,C0428,P0295,2026-01-16 10:26:00,15738.87,Card,20,Home,
O04225,C0428,P0030,2026-02-05 08:15:00,59957.41,Card,15,Electronics,
O04220,C0428,P0222,2026-03-20 13:04:00,3496.23,Card,20,Grocery,
O04214,C0428,P0469,2026-07-31 14:22:00,7817.17,Card,0,Apparel,XL
O04230,C0429,P0286,2025-01-05 08:59:00,6616.47,NetBanking,10,Apparel,L
O04227,C0429,P0402,2025-02-28 12:56:00,17257.01,UPI,20,Electronics,
O04231,C0429,P0320,2025-04-28 23:28:00,5102.78,Card,30,Beauty,
O04232,C0429,P0031,2025-10-13 16:15:00,8009.72,Card,5,Home,
O04233,C0429,P0191,2026-01-06 12:57:00,6963.03,Card,20,Apparel,S
O04228,C0429,P0325,2026-01-27 16:31:00,4645.12,NetBanking,50,Apparel,XL
O04234,C0429,P0006,2026-04-18 20:32:00,5880.97,UPI,30,Apparel,S
O04229,C0429,P0114,2026-06-18 11:14:00,1369.98,UPI,10,Home,
O04244,C0430,P0121,2025-01-30 10:37:00,19766.09,UPI,10,Home,
O04241,C0430,P0402,2025-03-09 19:40:00,17257.01,NetBanking,20,Electronics,
O04237,C0430,P0112,2025-03-13 20:20:00,11258.58,UPI,15,Electronics,
O04242,C0430,P0491,2025-04-22 22:51:00,30571.24,UPI,5,Electronics,
O04240,C0430,P0489,2025-06-05 20:35:00,8656.78,Card,30,Footwear,8
O04245,C0430,P0031,2025-06-11 19:47:00,5901.9,Card,30,Home,
O04235,C0430,P0318,2025-07-28 14:31:00,9222.47,Card,5,Footwear,11
O04236,C0430,P0386,2025-10-04 19:41:00,1346.02,UPI,30,Apparel,M
O04247,C0430,P0339,2025-11-15 22:49:00,5548.6,Card,15,Footwear,7
O04239,C0430,P0376,2025-11-28 16:29:00,3146.02,UPI,50,Apparel,M
O04243,C0430,P0300,2026-03-03 19:29:00,650.69,UPI,0,Grocery,
O04238,C0430,P0304,2026-03-23 19:16:00,1381.5,UPI,50,Apparel,S
O04246,C0430,P0176,2026-06-01 20:11:00,4080.29,UPI,30,Footwear,8
O04255,C0431,P0146,2025-01-03 09:57:00,6218.02,UPI,30,Apparel,M
O04258,C0431,P0028,2025-06-04 18:22:00,15031.08,Card,30,Electronics,
O04257,C0431,P0428,2025-06-28 10:14:00,45996.55,UPI,40,Electronics,
O04251,C0431,P0166,2025-07-27 15:38:00,4897.67,Card,10,Apparel,M
O04259,C0431,P0280,2025-11-26 15:14:00,12205.06,UPI,20,Electronics,
O04254,C0431,P0100,2025-12-15 16:58:00,45228.72,Card,10,Electronics,
O04260,C0431,P0498,2026-02-23 14:26:00,844.98,UPI,10,Footwear,8
O04256,C0431,P0308,2026-05-03 18:02:00,4481.26,Card,10,Beauty,
O04252,C0431,P0007,2026-05-26 11:16:00,6941.66,UPI,10,Footwear,7
O04248,C0431,P0305,2026-06-01 08:02:00,2229.9,UPI,40,Beauty,
O04250,C0431,P0244,2026-06-27 11:09:00,16549.55,UPI,10,Home,
O04249,C0431,P0132,2026-07-10 08:48:00,29810.56,Card,0,Home,
O04253,C0431,P0083,2026-07-20 17:54:00,31269.15,UPI,15,Electronics,
O04263,C0432,P0364,2025-04-18 21:22:00,5987.14,UPI,10,Electronics,
O04264,C0432,P0041,2025-10-31 16:15:00,4765.7,Wallet,15,Beauty,
O04262,C0432,P0015,2025-12-31 23:40:00,27176.33,UPI,30,Electronics,
O04267,C0432,P0150,2026-04-02 09:07:00,3800.8,Card,10,Footwear,10
O04261,C0432,P0001,2026-05-31 11:48:00,2540.7,UPI,0,Beauty,
O04266,C0432,P0259,2026-08-14 10:54:00,2957.03,Wallet,0,Grocery,
O04265,C0432,P0153,2026-08-17 20:33:00,2434.45,Card,30,Home,
O04279,C0433,P0012,2025-01-07 13:25:00,835.23,Card,15,Apparel,S
O04275,C0433,P0363,2025-01-23 23:13:00,1257.9,UPI,5,Apparel,L
O04270,C0433,P0285,2025-01-27 10:02:00,2738.67,UPI,10,Grocery,
O04276,C0433,P0423,2025-02-10 11:05:00,858.31,UPI,0,Footwear,10
O04274,C0433,P0431,2025-07-02 17:12:00,9309.79,UPI,30,Home,
O04273,C0433,P0025,2025-07-09 22:11:00,3339.86,NetBanking,40,Apparel,M
O04281,C0433,P0338,2025-08-11 10:16:00,4911.73,UPI,20,Apparel,L
O04277,C0433,P0030,2025-08-13 13:04:00,56430.5,UPI,20,Electronics,
O04280,C0433,P0334,2025-10-08 12:29:00,2990.02,Card,40,Footwear,11
O04269,C0433,P0142,2025-11-16 20:33:00,3711.04,UPI,30,Beauty,
O04271,C0433,P0483,2026-01-05 13:13:00,4373.07,Card,5,Apparel,S
O04278,C0433,P0180,2026-04-18 20:05:00,1493.98,Card,30,Grocery,
O04272,C0433,P0029,2026-06-28 13:21:00,2651.21,UPI,15,Beauty,
O04268,C0433,P0403,2026-07-06 12:26:00,5510.88,Card,15,Beauty,
O04286,C0434,P0261,2025-03-21 17:10:00,651.71,Card,10,Apparel,M
O04288,C0434,P0231,2025-05-13 15:20:00,2660.55,UPI,40,Apparel,L
O04284,C0434,P0409,2025-10-03 14:10:00,1639.6,Card,20,Beauty,
O04285,C0434,P0155,2026-01-13 22:41:00,2260.65,UPI,30,Grocery,
O04290,C0434,P0176,2026-01-21 12:46:00,5246.09,UPI,10,Footwear,9
O04282,C0434,P0093,2026-01-22 12:58:00,1207.62,Card,20,Apparel,S
O04287,C0434,P0171,2026-02-10 17:32:00,12936.45,UPI,10,Footwear,8
O04289,C0434,P0221,2026-02-25 17:28:00,5882.87,UPI,40,Home,
O04283,C0434,P0352,2026-06-14 17:39:00,25738.87,Card,0,Electronics,
O04291,C0434,P0399,2026-08-07 22:00:00,630.34,Card,40,Footwear,11
O04294,C0435,P0430,2025-03-17 15:05:00,20027.25,UPI,10,Home,
O04292,C0435,P0248,2025-04-13 11:52:00,10916.09,NetBanking,40,Electronics,
O04296,C0435,P0250,2025-08-04 21:45:00,3137.44,Card,15,Grocery,
O04295,C0435,P0169,2025-08-24 09:30:00,9834.44,UPI,20,Footwear,8
O04297,C0435,P0293,2026-04-03 16:28:00,1194.93,Card,40,Beauty,
O04293,C0435,P0094,2026-08-15 18:26:00,16094.94,Card,10,Electronics,
O04306,C0436,P0481,2025-02-08 17:07:00,3099.35,UPI,10,Apparel,XL
O04299,C0436,P0029,2025-03-21 13:20:00,3119.07,UPI,0,Beauty,
O04303,C0436,P0172,2025-03-29 11:18:00,1563.29,Card,15,Grocery,
O04309,C0436,P0157,2025-07-20 17:39:00,85996.13,Card,10,Electronics,
O04302,C0436,P0129,2025-10-29 21:01:00,11170.58,Wallet,50,Home,
O04304,C0436,P0384,2025-11-18 08:44:00,39392.35,UPI,5,Electronics,
O04300,C0436,P0112,2026-01-14 08:12:00,7947.23,UPI,40,Electronics,
O04301,C0436,P0118,2026-03-24 23:35:00,1209.88,NetBanking,50,Apparel,S
O04308,C0436,P0046,2026-06-04 11:14:00,8857.69,UPI,0,Footwear,10
O04307,C0436,P0244,2026-07-01 09:21:00,12871.87,UPI,30,Home,
O04305,C0436,P0119,2026-07-09 15:09:00,1978.6,UPI,0,Grocery,
O04298,C0436,P0091,2026-07-22 09:13:00,37273.91,NetBanking,30,Electronics,
O04310,C0437,P0191,2025-02-23 15:41:00,7398.22,UPI,15,Apparel,XL
O04318,C0437,P0168,2025-03-23 19:46:00,1684.69,Card,10,Grocery,
O04319,C0437,P0206,2025-03-30 16:31:00,3223.41,NetBanking,5,Grocery,
O04320,C0437,P0159,2025-04-24 15:34:00,9534.3,Wallet,40,Home,
O04317,C0437,P0193,2025-06-30 12:39:00,3825.96,UPI,30,Beauty,
O04313,C0437,P0436,2025-09-27 18:07:00,14862.58,Card,20,Electronics,
O04311,C0437,P0141,2025-10-15 10:16:00,12760.34,UPI,40,Electronics,
O04314,C0437,P0308,2025-11-24 08:07:00,3485.43,NetBanking,30,Beauty,
O04316,C0437,P0254,2026-03-02 13:36:00,63741.65,NetBanking,0,Electronics,
O04315,C0437,P0077,2026-04-07 16:40:00,7116.38,Card,40,Home,
O04312,C0437,P0411,2026-07-20 22:07:00,845.47,NetBanking,40,Grocery,
O04328,C0438,P0359,2025-01-04 14:45:00,13209.28,UPI,40,Electronics,
O04329,C0438,P0306,2025-04-07 19:25:00,3984.53,UPI,40,Footwear,8
O04321,C0438,P0289,2025-07-15 20:29:00,75897.32,Wallet,20,Electronics,
O04326,C0438,P0308,2025-07-29 18:36:00,4730.22,UPI,5,Beauty,
O04322,C0438,P0092,2025-08-16 21:41:00,6266.52,Card,20,Beauty,
O04323,C0438,P0140,2025-09-23 13:22:00,619.91,Card,20,Beauty,
O04324,C0438,P0336,2026-01-25 17:16:00,7799.73,UPI,10,Footwear,8
O04330,C0438,P0380,2026-03-05 22:05:00,9106.27,NetBanking,40,Home,
O04325,C0438,P0430,2026-04-13 08:08:00,15576.75,UPI,30,Home,
O04327,C0438,P0180,2026-06-01 09:04:00,1493.98,UPI,30,Grocery,
O04331,C0439,P0316,2025-07-08 22:51:00,67478.74,UPI,10,Electronics,
O04332,C0439,P0318,2026-02-14 10:14:00,8251.68,NetBanking,15,Footwear,10
O04333,C0439,P0292,2026-03-13 14:43:00,6829.93,NetBanking,10,Beauty,
O04334,C0439,P0272,2026-04-17 21:43:00,12784.37,UPI,15,Home,
O04337,C0439,P0406,2026-04-24 16:46:00,9423.64,Card,15,Home,
O04338,C0439,P0309,2026-06-12 14:27:00,12106.53,Card,5,Footwear,8
O04336,C0439,P0025,2026-08-06 16:30:00,3896.5,UPI,30,Apparel,M
O04335,C0439,P0475,2026-08-08 14:04:00,4767.34,Card,20,Footwear,8
O04347,C0440,P0418,2025-10-09 17:50:00,7586.24,Card,15,Apparel,M
O04339,C0440,P0102,2025-11-11 14:03:00,7160.49,UPI,30,Footwear,10
O04346,C0440,P0124,2025-11-18 15:12:00,2141.37,UPI,40,Footwear,8
