order_id,returned,return_reason,days_to_return
O05047,0,,0
O05046,0,,0
O05040,0,,0
O05050,0,,0
O05039,0,,0
O05044,0,,0
O05042,0,,0
O05045,1,Size issue,4
O05043,0,,0
O05055,0,,0
O05057,0,,0
O05054,0,,0
O05056,0,,0
O05063,0,,0
O05061,0,,0
O05059,1,Size issue,13
O05058,0,,0
O05053,0,,0
O05051,0,,0
O05052,0,,0
O05064,0,,0
O05062,0,,0
O05060,0,,0
O05069,0,,0
O05074,0,,0
O05065,0,,0
O05071,0,,0
O05070,1,Product mismatch,13
O05068,0,,0
O05067,1,Damaged product,12
O05066,0,,0
O05072,0,,0
O05073,0,,0
O05080,0,,0
O05083,0,,0
O05081,1,Changed mind,5
O05075,0,,0
O05079,0,,0
O05077,0,,0
O05082,0,,0
O05076,0,,0
O05084,0,,0
O05078,0,,0
O05090,0,,0
O05086,1,Size issue,11
O05091,0,,0
O05089,0,,0
O05088,0,,0
O05093,0,,0
O05085,0,,0
O05092,0,,0
O05094,0,,0
O05087,0,,0
O05096,0,,0
O05100,1,Product mismatch,8
O05102,0,,0
O05101,0,,0
O05097,0,,0
O05095,0,,0
O05098,0,,0
O05103,0,,0
O05099,0,,0
O05108,1,Product mismatch,11
O05104,0,,0
O05109,1,Product mismatch,11
O05115,0,,0
O05111,0,,0
O05114,0,,0
O05106,1,Size issue,7
O05110,0,,0
O05113,0,,0
O05112,0,,0
O05105,0,,0
O05107,0,,0
O05121,0,,0
O05117,0,,0
O05118,1,Product mismatch,14
O05120,0,,0
O05122,0,,0
O05116,0,,0
O05119,0,,0
O05127,0,,0
O05123,0,,0
O05125,0,,0
O05126,0,,0
O05124,1,Size issue,3
O05132,0,,0
O05130,0,,0
O05129,1,Product mismatch,6
O05128,0,,0
O05131,1,Changed mind,9
O05140,1,Product mismatch,13
O05137,0,,0
O05134,0,,0
O05136,0,,0
O05141,0,,0
O05133,0,,0
O05138,0,,0
O05139,0,,0
O05135,0,,0
O05146,0,,0
O05143,0,,0
O05144,0,,0
O05142,0,,0
O05150,1,Damaged product,6
O05151,0,,0
O05147,1,Product mismatch,12
O05148,0,,0
O05149,0,,0
O05145,0,,0
O05152,0,,0
O05154,0,,0
O05153,0,,0
O05164,0,,0
O05162,1,Size issue,7
O05169,0,,0
O05158,0,,0
O05167,1,Changed mind,5
O05160,0,,0
O05168,0,,0
O05161,0,,0
O05159,0,,0
O05166,0,,0
O05156,0,,0
O05163,0,,0
O05165,0,,0
O05155,1,Size issue,6
O05157,0,,0
O05174,0,,0
O05171,0,,0
O05176,0,,0
O05170,0,,0
O05175,0,,0
O05173,0,,0
O05172,0,,0
O05177,0,,0
O05179,0,,0
O05186,0,,0
O05182,0,,0
O05183,0,,0
O05178,0,,0
O05185,0,,0
O05181,0,,0
O05184,0,,0
O05180,0,,0
O05193,0,,0
O05190,0,,0
O05188,0,,0
O05187,0,,0
O05192,0,,0
O05196,0,,0
O05189,0,,0
O05195,0,,0
O05194,0,,0
O05191,0,,0
O05201,0,,0
O05203,0,,0
O05197,0,,0
O05206,0,,0
O05204,1,Size issue,10
O05205,0,,0
O05202,0,,0
O05200,0,,0
O05199,0,,0
O05198,0,,0
O05215,0,,0
O05209,0,,0
O05211,0,,0
O05213,0,,0
O05212,0,,0
O05214,0,,0
O05207,0,,0
O05210,0,,0
O05208,0,,0
O05220,0,,0
O05217,0,,0
O05223,0,,0
O05218,0,,0
O05221,0,,0
O05224,0,,0
O05219,1,Changed mind,4
O05216,0,,0
O05222,0,,0
O05235,0,,0
O05229,0,,0
O05236,1,Changed mind,10
O05232,0,,0
O05226,0,,0
O05228,0,,0
O05227,0,,0
O05231,0,,0
O05230,0,,0
O05225,0,,0
O05234,0,,0
O05233,0,,0
O05237,0,,0
O05239,0,,0
O05240,0,,0
O05238,0,,0
O05242,0,,0
O05244,0,,0
O05246,1,Changed mind,7
O05243,0,,0
O05247,0,,0
O05241,0,,0
O05245,0,,0
O05249,0,,0
O05253,0,,0
O05250,0,,0
O05252,0,,0
O05251,0,,0
O05248,1,Damaged product,13
O05259,0,,0
O05260,0,,0
O05256,0,,0
O05258,0,,0
O05257,0,,0
O05255,0,,0
O05254,0,,0
O05261,0,,0
O05267,0,,0
O05270,0,,0
O05265,0,,0
O05264,0,,0
O05266,1,Changed mind,6
O05263,0,,0
O05268,0,,0
O05262,0,,0
O05269,0,,0
O05271,0,,0
O05276,0,,0
O05279,0,,0
O05278,0,,0
O05275,0,,0
O05272,0,,0
O05274,0,,0
O05273,0,,0
O05277,0,,0
O05281,0,,0
O05280,1,Size issue,7
O05283,0,,0
O05282,1,Size issue,7
O05284,0,,0
O05285,0,,0
O05286,0,,0
O05289,0,,0
O05290,0,,0
O05287,0,,0
O05288,0,,0
O05291,0,,0
O05294,0,,0
O05292,0,,0
O05300,0,,0
O05296,1,Product mismatch,8
O05299,0,,0
O05293,0,,0
O05297,0,,0
O05298,0,,0
O05295,0,,0
O05311,0,,0
O05310,0,,0
O05313,0,,0
O05303,0,,0
O05312,0,,0
O05307,0,,0
O05305,0,,0
O05314,1,Size issue,4
O05308,0,,0
O05302,0,,0
O05304,0,,0
O05306,0,,0
O05301,0,,0
O05309,0,,0
O05320,0,,0
O05319,0,,0
O05315,0,,0
O05316,0,,0
O05318,0,,0
O05317,0,,0
O05321,0,,0
O05322,0,,0
O05325,0,,0
O05324,0,,0
O05328,1,Changed mind,3
O05330,0,,0
O05331,1,Changed mind,7
O05332,1,Changed mind,4
O05326,0,,0
O05323,0,,0
O05327,0,,0
O05329,0,,0
O05341,0,,0
O05337,0,,0
O05340,0,,0
O05336,0,,0
O05338,0,,0
O05334,0,,0
O05335,0,,0
O05339,0,,0
O05333,0,,0
O05350,0,,0
O05351,0,,0
O05349,0,,0
O05352,0,,0
O05344,0,,0
O05348,0,,0
O05343,0,,0
O05345,0,,0
O05353,0,,0
O05346,0,,0
O05347,0,,0
O05342,0,,0
O05354,0,,0
O05355,0,,0
O05356,1,Changed mind,9
O05358,0,,0
O05360,0,,0
O05359,0,,0
O05357,0,,0
O05363,0,,0
O05365,0,,0
O05367,0,,0
O05364,0,,0
O05368,0,,0
O05362,1,Size issue,3
O05361,0,,0
O05366,1,Product mismatch,6
O05372,0,,0
O05373,0,,0
O05369,0,,0
O05375,0,,0
O05376,0,,0
O05374,0,,0
O05377,0,,0
O05371,0,,0
O05370,0,,0
O05385,0,,0
O05387,0,,0
O05386,0,,0
O05383,0,,0
O05379,0,,0
O05382,0,,0
O05380,0,,0
O05381,0,,0
O05384,0,,0
O05378,0,,0
O05392,0,,0
O05395,0,,0
O05388,0,,0
O05390,0,,0
O05391,0,,0
O05393,0,,0
O05394,0,,0
O05389,1,Product mismatch,12
O05401,0,,0
O05402,0,,0
O05400,0,,0
O05398,1,Size issue,6
O05406,0,,0
O05399,1,Size issue,14
O05396,0,,0
O05403,0,,0
O05404,0,,0
O05405,1,Size issue,2
O05397,0,,0
O05407,0,,0
O05409,0,,0
O05421,0,,0
O05416,0,,0
O05417,0,,0
O05414,0,,0
O05422,0,,0
O05410,0,,0
O05413,0,,0
O05423,0,,0
O05420,0,,0
O05419,0,,0
O05411,0,,0
O05412,0,,0
O05418,0,,0
O05415,0,,0
O05408,0,,0
O05427,0,,0
O05434,0,,0
O05430,0,,0
O05433,0,,0
O05429,1,Product mismatch,8
O05432,0,,0
O05424,1,Changed mind,2
O05426,0,,0
O05425,0,,0
O05435,1,Product mismatch,13
O05436,0,,0
O05428,0,,0
O05431,0,,0
O05441,0,,0
O05445,0,,0
O05447,0,,0
O05446,0,,0
O05443,0,,0
O05442,0,,0
O05437,0,,0
O05440,0,,0
O05439,0,,0
O05444,0,,0
O05438,0,,0
O05451,0,,0
O05452,0,,0
O05450,0,,0
O05449,0,,0
O05448,0,,0
O05461,0,,0
O05454,0,,0
O05465,1,Product mismatch,10
O05456,0,,0
O05459,1,Changed mind,8
O05453,0,,0
O05458,0,,0
O05460,0,,0
O05464,0,,0
O05455,0,,0
O05462,1,Size issue,9
O05457,0,,0
O05466,0,,0
O05463,0,,0
O05467,0,,0
O05470,0,,0
O05471,0,,0
O05472,1,Damaged product,3
O05469,1,Size issue,8
O05468,0,,0
O05473,0,,0
O05484,0,,0
O05480,0,,0
O05483,0,,0
O05482,0,,0
O05474,0,,0
O05481,0,,0
O05476,0,,0
O05479,0,,0
O05475,0,,0
O05485,0,,0
O05477,0,,0
O05478,0,,0
O05495,0,,0
O05489,0,,0
O05490,0,,0
O05488,0,,0
O05494,1,Product mismatch,9
O05496,0,,0
O05491,0,,0
O05487,0,,0
O05492,0,,0
O05493,0,,0
O05497,0,,0
O05486,1,Size issue,10
O05506,0,,0
O05510,0,,0
O05498,0,,0
O05500,0,,0
O05508,0,,0
O05499,0,,0
O05505,0,,0
O05504,0,,0
O05503,0,,0
O05501,0,,0
O05511,0,,0
O05509,0,,0
O05507,0,,0
O05502,0,,0
O05518,0,,0
O05516,0,,0
O05514,0,,0
O05515,0,,0
O05513,0,,0
O05519,0,,0
O05517,0,,0
O05512,1,Product mismatch,12
O05521,0,,0
O05526,0,,0
O05524,1,Changed mind,13
O05520,0,,0
O05527,0,,0
O05523,0,,0
O05522,0,,0
O05525,0,,0
O05532,0,,0
O05529,0,,0
O05534,0,,0
O05530,0,,0
O05533,0,,0
O05535,0,,0
O05528,0,,0
O05531,0,,0
O05543,0,,0
O05545,0,,0
O05551,0,,0
O05546,0,,0
O05550,0,,0
O05537,1,Changed mind,14
O05544,0,,0
O05536,0,,0
O05548,0,,0
O05549,0,,0
O05539,0,,0
O05538,0,,0
O05542,1,Changed mind,8
O05547,0,,0
O05540,0,,0
O05541,0,,0
O05553,0,,0
O05552,0,,0
O05556,0,,0
O05559,0,,0
O05554,0,,0
O05555,0,,0
O05557,0,,0
O05558,0,,0
O05560,0,,0
O05561,0,,0
O05568,0,,0
O05566,0,,0
O05569,0,,0
O05572,0,,0
O05565,0,,0
O05564,0,,0
O05574,1,Size issue,11
O05573,1,Size issue,9
O05563,0,,0
O05570,0,,0
O05571,0,,0
O05562,0,,0
O05567,0,,0
O05578,0,,0
O05577,0,,0
O05582,0,,0
O05583,0,,0
O05580,0,,0
O05575,0,,0
O05581,0,,0
O05579,0,,0
O05576,0,,0
O05585,1,Size issue,10
O05589,0,,0
O05590,0,,0
O05587,0,,0
O05584,0,,0
O05586,0,,0
O05588,1,Product mismatch,7
O05603,0,,0
O05597,0,,0
O05596,0,,0
O05592,0,,0
O05591,0,,0
O05601,0,,0
O05593,0,,0
O05599,0,,0
O05602,0,,0
O05595,0,,0
O05598,0,,0
O05600,0,,0
O05594,0,,0
O05607,0,,0
O05608,0,,0
O05604,1,Product mismatch,3
O05613,0,,0
O05606,0,,0
O05614,0,,0
O05612,0,,0
O05610,0,,0
O05611,0,,0
O05609,0,,0
O05605,0,,0
O05618,0,,0
O05621,0,,0
O05624,0,,0
O05619,1,Changed mind,14
O05626,0,,0
O05623,0,,0
O05627,0,,0
O05615,0,,0
O05616,0,,0
O05622,0,,0
O05617,0,,0
O05620,0,,0
O05625,0,,0
O05636,1,Changed mind,4
O05631,0,,0
O05629,0,,0
O05638,1,Size issue,6
O05635,0,,0
O05633,0,,0
O05628,1,Size issue,8
O05632,1,Changed mind,5
O05630,0,,0
O05634,0,,0
O05637,1,Changed mind,4
O05641,0,,0
O05646,0,,0
O05644,1,Product mismatch,3
O05642,0,,0
O05645,0,,0
O05640,0,,0
O05643,0,,0
O05639,0,,0
O05652,0,,0
O05654,0,,0
O05647,0,,0
O05648,0,,0
O05650,0,,0
O05649,0,,0
O05651,0,,0
O05655,0,,0
O05657,0,,0
O05656,0,,0
O05653,0,,0
O05663,0,,0
O05667,0,,0
O05670,0,,0
O05658,0,,0
O05672,0,,0
O05661,0,,0
O05666,0,,0
O05668,1,Size issue,13
O05660,0,,0
O05664,0,,0
O05662,1,Damaged product,2
O05665,0,,0
O05669,0,,0
O05671,0,,0
O05659,0,,0
O05673,0,,0
O05679,0,,0
O05684,0,,0
O05680,0,,0
O05677,0,,0
O05685,0,,0
O05678,0,,0
O05681,0,,0
O05676,0,,0
O05683,0,,0
O05674,0,,0
O05675,0,,0
O05682,0,,0
O05689,0,,0
O05692,0,,0
O05691,0,,0
O05688,0,,0
O05686,0,,0
O05693,0,,0
O05690,0,,0
O05687,0,,0
O05711,1,Product mismatch,2
O05697,1,Changed mind,9
O05709,0,,0
O05707,0,,0
O05702,0,,0
O05708,1,Changed mind,12
O05706,0,,0
O05699,0,,0
O05696,0,,0
O05705,0,,0
O05700,0,,0
O05710,0,,0
O05701,0,,0
O05694,0,,0
O05698,0,,0
O05704,0,,0
O05703,0,,0
O05695,0,,0
O05715,0,,0
O05716,0,,0
O05712,0,,0
O05714,0,,0
O05713,0,,0
O05717,0,,0
O05721,0,,0
O05725,0,,0
O05720,0,,0
O05722,0,,0
O05718,0,,0
O05723,0,,0
O05719,0,,0
O05724,0,,0
O05734,0,,0
O05726,0,,0
O05729,0,,0
O05728,0,,0
O05733,0,,0
O05732,0,,0
O05730,0,,0
O05731,0,,0
O05727,0,,0
O05735,0,,0
O05738,0,,0
O05739,0,,0
O05740,0,,0
O05741,0,,0
O05737,0,,0
O05736,0,,0
O05749,0,,0
O05742,0,,0
O05743,0,,0
O05745,0,,0
O05748,0,,0
O05747,0,,0
O05750,0,,0
O05746,0,,0
O05744,0,,0
O05754,0,,0
O05756,0,,0
O05755,1,Product mismatch,5
O05757,0,,0
O05753,0,,0
O05751,0,,0
O05752,0,,0
O05758,0,,0
O05766,0,,0
O05764,0,,0
O05767,0,,0
O05762,0,,0
O05765,0,,0
O05763,0,,0
O05761,0,,0
O05759,0,,0
O05760,0,,0
O05768,0,,0
O05774,0,,0
O05775,0,,0
O05770,0,,0
O05778,0,,0
O05772,0,,0
O05776,0,,0
O05773,1,Size issue,9
O05777,0,,0
O05771,0,,0
O05769,0,,0
O05785,0,,0
O05779,0,,0
O05781,0,,0
O05784,0,,0
O05780,0,,0
O05786,0,,0
O05787,0,,0
O05783,0,,0
O05782,0,,0
O05790,0,,0
O05791,0,,0
O05789,0,,0
O05793,0,,0
O05788,0,,0
O05792,0,,0
O05795,0,,0
O05794,0,,0
O05798,0,,0
O05796,0,,0
O05797,0,,0
O05799,0,,0
O05811,0,,0
O05808,0,,0
O05801,0,,0
O05809,0,,0
O05802,0,,0
O05810,0,,0
O05803,0,,0
O05800,0,,0
O05812,0,,0
O05813,0,,0
O05806,0,,0
O05807,1,Changed mind,2
O05805,0,,0
O05804,0,,0
O05820,0,,0
O05819,0,,0
O05817,0,,0
O05824,0,,0
O05821,0,,0
O05823,0,,0
O05822,0,,0
O05818,0,,0
O05815,0,,0
O05816,0,,0
O05814,0,,0
O05828,0,,0
O05826,0,,0
O05832,0,,0
O05829,0,,0
O05831,0,,0
O05827,0,,0
O05830,0,,0
O05825,0,,0
O05835,0,,0
O05845,0,,0
O05836,0,,0
O05837,0,,0
O05839,0,,0
O05842,0,,0
O05838,0,,0
O05833,0,,0
O05834,0,,0
O05840,0,,0
O05844,1,Size issue,2
O05843,0,,0
O05841,1,Damaged product,11
O05853,1,Damaged product,5
O05850,0,,0
O05851,0,,0
O05846,0,,0
O05849,0,,0
O05848,0,,0
O05847,0,,0
O05852,0,,0
O05863,0,,0
O05855,1,Changed mind,11
O05862,0,,0
O05859,0,,0
O05857,0,,0
O05854,0,,0
O05856,0,,0
O05864,0,,0
O05860,0,,0
O05861,0,,0
O05858,0,,0
O05868,0,,0
O05867,0,,0
O05875,1,Changed mind,7
O05873,0,,0
O05876,0,,0
O05880,0,,0
O05870,0,,0
O05879,0,,0
O05878,0,,0
O05872,0,,0
O05877,0,,0
O05869,1,Size issue,9
O05874,0,,0
O05871,0,,0
O05865,0,,0
O05866,0,,0
O05885,0,,0
O05888,0,,0
O05881,0,,0
O05886,0,,0
O05887,0,,0
O05882,0,,0
O05889,0,,0
O05883,0,,0
O05884,0,,0
O05893,0,,0
O05894,0,,0
O05895,0,,0
O05891,1,Product mismatch,2
O05890,0,,0
O05892,0,,0
O05901,0,,0
O05898,0,,0
O05903,0,,0
O05899,0,,0
O05910,0,,0
O05907,0,,0
O05908,0,,0
O05897,0,,0
O05905,1,Product mismatch,9
O05900,1,Changed mind,2
O05904,0,,0
O05906,0,,0
O05896,1,Changed mind,12
O05909,0,,0
O05902,0,,0
O05916,1,Damaged product,4
O05911,0,,0
O05917,0,,0
O05914,0,,0
O05915,0,,0
O05913,0,,0
O05912,0,,0
O05922,0,,0
O05923,0,,0
O05927,0,,0
O05925,0,,0
O05921,0,,0
O05920,0,,0
O05924,0,,0
O05919,0,,0
O05928,0,,0
O05926,0,,0
O05918,1,Size issue,14
O05943,0,,0
O05937,1,Damaged product,12
O05933,0,,0
O05931,0,,0
O05945,0,,0
O05938,1,Changed mind,6
O05929,0,,0
O05941,1,Size issue,3
O05942,0,,0
O05944,0,,0
O05930,0,,0
O05934,0,,0
O05939,0,,0
O05932,0,,0
O05935,0,,0
O05936,0,,0
O05940,1,Changed mind,7
O05948,0,,0
O05951,0,,0
O05946,0,,0
O05952,0,,0
O05950,0,,0
O05949,0,,0
O05947,0,,0
O05953,0,,0
O05955,0,,0
O05958,1,Changed mind,11
O05961,0,,0
O05954,0,,0
O05960,0,,0
O05956,1,Changed mind,4
O05959,0,,0
O05957,0,,0
O05963,0,,0
O05962,0,,0
O05964,1,Changed mind,14
O05965,0,,0
O05969,0,,0
O05968,0,,0
O05967,0,,0
O05966,0,,0
O05973,0,,0
O05977,0,,0
O05975,0,,0
O05978,0,,0
O05979,0,,0
O05971,0,,0
O05970,0,,0
O05976,0,,0
O05974,0,,0
O05972,0,,0
O05982,0,,0
O05988,0,,0
O05986,0,,0
O05984,0,,0
O05985,1,Product mismatch,10
O05987,0,,0
O05980,0,,0
O05983,0,,0
O05981,1,Changed mind,14
O05989,0,,0
O05993,0,,0
O05999,0,,0
O05998,0,,0
O05995,0,,0
O05990,0,,0
O05997,1,Changed mind,14
O05992,0,,0
O05996,0,,0
O05994,0,,0
O05991,0,,0
O06000,1,Size issue,10
O06005,1,Product mismatch,14
O06001,1,Product mismatch,11
O06008,0,,0
O06004,0,,0
O06007,1,Product mismatch,8
O06003,1,Size issue,4
O06002,1,Size issue,5
O06006,0,,0
O06009,0,,0
O06014,0,,0
O06011,0,,0
O06010,0,,0
O06016,0,,0
O06017,0,,0
O06019,0,,0
O06015,0,,0
O06021,0,,0
O06018,0,,0
O06020,0,,0
O06022,0,,0
O06013,0,,0
O06012,0,,0
O06028,1,Changed mind,8
O06025,0,,0
O06023,0,,0
O06026,0,,0
O06027,1,Changed mind,5
O06024,0,,0
O06029,0,,0
O06031,0,,0
O06036,0,,0
O06032,0,,0
O06038,0,,0
O06030,0,,0
O06037,0,,0
O06035,0,,0
O06034,0,,0
O06033,0,,0
O06040,0,,0
O06044,0,,0
O06042,0,,0
O06046,0,,0
O06041,0,,0
O06043,0,,0
O06039,0,,0
O06047,1,Product mismatch,10
O06045,0,,0
O06048,0,,0
O06050,0,,0
O06055,0,,0
O06051,1,Size issue,6
O06052,0,,0
O06054,0,,0
O06053,0,,0
O06049,0,,0
O06056,0,,0
O06060,0,,0
O06061,0,,0
O06058,0,,0
O06063,0,,0
O06059,0,,0
O06062,0,,0
O06057,0,,0
O06064,0,,0
O06076,0,,0
O06070,0,,0
O06069,0,,0
O06068,0,,0
O06071,1,Size issue,7
O06072,0,,0
O06073,0,,0
O06075,0,,0
O06065,0,,0
O06066,0,,0
O06077,0,,0
O06067,0,,0
O06074,0,,0
O06084,0,,0
O06080,0,,0
O06085,1,Changed mind,9
O06082,0,,0
O06078,0,,0
O06083,0,,0
O06087,1,Changed mind,12
O06081,0,,0
O06079,0,,0
O06086,0,,0
O06090,0,,0
O06097,0,,0
O06089,0,,0
O06098,0,,0
O06095,0,,0
O06099,0,,0
O06094,0,,0
O06100,0,,0
O06101,0,,0
O06091,0,,0
O06092,0,,0
O06102,0,,0
O06088,0,,0
O06096,0,,0
O06093,0,,0
O06106,0,,0
O06107,0,,0
O06104,0,,0
O06105,0,,0
O06103,0,,0
O06109,0,,0
O06110,0,,0
O06108,0,,0
O06113,0,,0
O06115,0,,0
O06119,0,,0
O06118,0,,0
O06114,0,,0
O06111,0,,0
O06112,0,,0
O06116,0,,0
O06117,1,Changed mind,7
O06124,0,,0
O06120,0,,0
O06131,0,,0
O06122,0,,0
O06130,1,Product mismatch,12
O06132,0,,0
O06126,0,,0
O06125,0,,0
O06121,1,Size issue,2
O06133,0,,0
O06123,0,,0
O06128,0,,0
O06129,0,,0
O06127,0,,0
O06145,0,,0
O06139,0,,0
O06134,0,,0
O06148,0,,0
O06144,0,,0
O06142,0,,0
O06138,0,,0
O06137,0,,0
O06143,0,,0
O06136,0,,0
O06135,0,,0
O06141,0,,0
O06147,1,Changed mind,11
O06146,0,,0
O06140,0,,0
O06152,0,,0
O06149,0,,0
O06157,0,,0
O06156,0,,0
O06155,0,,0
O06161,0,,0
O06160,0,,0
O06151,1,Product mismatch,10
O06150,0,,0
O06159,0,,0
O06153,0,,0
O06162,1,Product mismatch,14
O06158,0,,0
O06154,0,,0
O06166,0,,0
O06167,0,,0
O06168,0,,0
O06163,0,,0
O06164,0,,0
O06165,0,,0
O06170,1,Changed mind,12
O06169,0,,0
O06173,0,,0
O06174,0,,0
O06171,0,,0
O06176,0,,0
O06172,0,,0
O06177,0,,0
O06175,0,,0
O06184,0,,0
O06185,0,,0
O06187,0,,0
O06180,0,,0
O06178,0,,0
O06186,0,,0
O06190,0,,0
O06183,1,Product mismatch,11
O06181,0,,0
O06191,1,Size issue,12
O06188,0,,0
O06179,0,,0
O06189,0,,0
O06182,0,,0
O06192,0,,0
O06194,0,,0
O06193,0,,0
O06199,0,,0
O06195,0,,0
O06198,0,,0
O06202,0,,0
O06200,0,,0
O06196,0,,0
O06201,0,,0
O06197,0,,0
O06206,0,,0
O06203,0,,0
O06205,0,,0
O06209,0,,0
O06207,0,,0
O06210,0,,0
O06208,0,,0
O06204,0,,0
O06215,1,Size issue,14
O06213,0,,0
O06211,0,,0
O06212,0,,0
O06214,1,Changed mind,2
O06224,0,,0
O06219,0,,0
O06216,0,,0
O06225,0,,0
O06220,0,,0
O06223,0,,0
O06226,0,,0
O06227,0,,0
O06217,0,,0
O06221,0,,0
O06222,0,,0
O06218,0,,0
O06230,0,,0
O06244,0,,0
O06235,0,,0
O06237,0,,0
O06233,0,,0
O06239,0,,0
O06234,0,,0
O06229,0,,0
O06240,0,,0
O06232,0,,0
O06241,0,,0
O06243,0,,0
O06238,0,,0
O06236,1,Size issue,8
O06228,0,,0
O06231,1,Product mismatch,9
O06242,1,Changed mind,5
O06252,0,,0
O06255,0,,0
O06251,0,,0
O06247,0,,0
O06246,0,,0
O06249,0,,0
O06250,0,,0
O06245,0,,0
O06253,0,,0
O06254,0,,0
O06248,0,,0
O06260,0,,0
O06265,0,,0
O06264,0,,0
O06261,0,,0
O06258,0,,0
O06262,0,,0
O06257,0,,0
O06266,0,,0
O06263,0,,0
O06259,0,,0
O06256,0,,0
O06281,0,,0
O06269,0,,0
O06275,0,,0
O06270,0,,0
O06278,1,Size issue,2
O06267,0,,0
O06271,0,,0
O06276,0,,0
O06272,0,,0
O06274,0,,0
O06277,0,,0
O06282,0,,0
O06279,0,,0
O06280,0,,0
O06273,0,,0
O06268,0,,0
O06289,0,,0
O06284,0,,0
O06292,0,,0
O06286,0,,0
O06288,0,,0
O06291,0,,0
O06290,0,,0
O06285,0,,0
O06287,0,,0
O06283,1,Changed mind,12
O06293,1,Size issue,14
O06299,0,,0
O06301,0,,0
O06294,0,,0
O06297,0,,0
O06298,0,,0
O06295,0,,0
O06300,0,,0
O06296,0,,0
O06302,0,,0
O06314,0,,0
O06305,0,,0
O06309,0,,0
O06306,0,,0
O06308,0,,0
O06307,0,,0
O06312,0,,0
O06310,0,,0
O06303,0,,0
O06313,0,,0
O06311,0,,0
O06304,0,,0
O06323,0,,0
O06320,0,,0
O06315,0,,0
O06322,0,,0
O06316,0,,0
O06319,0,,0
O06318,0,,0
O06317,0,,0
O06324,0,,0
O06321,0,,0
O06330,0,,0
O06332,0,,0
O06334,0,,0
O06326,0,,0
O06328,0,,0
O06331,0,,0
O06329,0,,0
O06327,0,,0
O06333,1,Changed mind,4
O06325,0,,0
O06344,0,,0
O06336,0,,0
O06339,0,,0
O06337,0,,0
O06343,0,,0
O06342,0,,0
O06335,0,,0
O06348,0,,0
O06347,0,,0
O06349,0,,0
O06340,0,,0
O06338,0,,0
O06341,0,,0
O06346,0,,0
O06345,0,,0
O06351,0,,0
O06355,0,,0
O06353,0,,0
O06350,1,Product mismatch,6
O06359,0,,0
O06357,1,Product mismatch,3
O06362,0,,0
O06352,1,Damaged product,7
O06358,0,,0
O06356,0,,0
O06361,1,Product mismatch,9
O06354,0,,0
O06360,0,,0
O06365,0,,0
O06367,1,Product mismatch,3
O06369,0,,0
O06368,0,,0
O06366,0,,0
O06363,0,,0
O06364,0,,0
O06374,1,Changed mind,14
O06372,0,,0
O06375,0,,0
O06373,0,,0
O06376,0,,0
O06377,0,,0
O06370,0,,0
O06371,0,,0
O06385,0,,0
O06386,0,,0
O06378,0,,0
O06384,0,,0
O06382,0,,0
O06381,0,,0
O06380,0,,0
O06387,0,,0
O06383,0,,0
O06379,0,,0
O06388,0,,0
O06396,0,,0
O06398,0,,0
O06392,0,,0
O06393,0,,0
O06390,0,,0
O06389,0,,0
O06399,0,,0
O06400,0,,0
O06391,0,,0
O06397,0,,0
O06394,0,,0
O06395,0,,0
O06412,0,,0
O06404,0,,0
O06408,0,,0
O06405,1,Size issue,8
O06411,0,,0
O06407,0,,0
O06406,0,,0
O06401,1,Changed mind,6
O06409,0,,0
O06402,0,,0
O06410,0,,0
O06403,0,,0
O06420,0,,0
O06415,0,,0
O06416,0,,0
O06419,0,,0
O06417,0,,0
O06414,0,,0
O06413,0,,0
O06418,1,Changed mind,11
O06430,0,,0
O06431,1,Size issue,14
O06423,0,,0
O06434,0,,0
O06432,0,,0
O06421,0,,0
O06428,0,,0
O06426,1,Changed mind,2
O06427,0,,0
O06429,0,,0
O06422,0,,0
O06425,0,,0
O06424,0,,0
O06433,0,,0
O06440,0,,0
O06438,0,,0
O06443,0,,0
O06442,0,,0
O06436,0,,0
O06437,0,,0
O06441,0,,0
O06435,0,,0
O06439,0,,0
O06448,0,,0
O06444,0,,0
O06446,1,Changed mind,13
O06447,0,,0
O06449,0,,0
O06451,0,,0
O06450,1,Size issue,10
O06445,0,,0
O06457,0,,0
O06458,0,,0
O06456,0,,0
O06459,0,,0
O06452,0,,0
O06460,0,,0
O06453,0,,0
O06455,0,,0
O06461,0,,0
O06454,1,Product mismatch,2
O06463,0,,0
O06462,0,,0
O06464,0,,0
O06465,0,,0
O06472,1,Changed mind,5
O06469,0,,0
O06476,0,,0
O06470,0,,0
O06466,0,,0
O06475,0,,0
O06471,0,,0
O06473,0,,0
O06474,0,,0
O06468,0,,0
O06467,0,,0
O06481,0,,0
O06492,0,,0
O06488,0,,0
O06487,0,,0
O06482,1,Changed mind,12
O06483,0,,0
O06486,0,,0
O06490,0,,0
O06479,0,,0
O06484,0,,0
O06480,0,,0
O06489,0,,0
O06491,1,Damaged product,5
O06477,0,,0
O06478,0,,0
O06485,0,,0
O06497,0,,0
O06494,0,,0
O06500,0,,0
O06496,0,,0
O06495,0,,0
O06499,0,,0
O06501,1,Size issue,3
O06493,0,,0
O06498,0,,0
O06507,0,,0
O06504,0,,0
O06510,0,,0
O06512,0,,0
O06509,0,,0
O06506,0,,0
O06505,0,,0
O06511,0,,0
O06508,0,,0
O06503,0,,0
O06502,0,,0
O06522,0,,0
O06520,0,,0
